id,y
18351,0.691
18352,0.053
18353,0.562
18354,0.095
18355,0.717
18356,0.097
18357,0.49
18358,0.084
18359,0.918
18360,0.155
18361,0.69
18362,0.256
18363,0.103
18364,0.637
18365,0.072
18366,0.187
18367,0.129
18368,0.193
18369,0.111
18370,0.946
18371,0.098
18372,0.041
18373,0.699
18374,0.274
18375,0.494
18376,0.032
18377,0.981
18378,0.856
18379,0.417
18380,0.385
18381,0.718
18382,0.094
18383,0.836
18384,0.784
18385,0.13
18386,0.147
18387,0.047
18388,0.136
18389,0.171
18390,0.876
18391,0.231
18392,0.7
18393,0.962
18394,0.028
18395,0.162
18396,0.911
18397,0.239
18398,0.899
18399,0.59
18400,0.154
18401,0.018
18402,0.239
18403,0.02
18404,0.933
18405,0.722
18406,0.7
18407,0.405
18408,0.571
18409,0.033
18410,0.329
18411,0
18412,0.064
18413,0.099
18414,0.787
18415,0.794
18416,0.104
18417,0.222
18418,0.043
18419,0.104
18420,0.982
18421,0.015
18422,0.039
18423,0.056
18424,0.053
18425,0.819
18426,0.246
18427,0.563
18428,0.675
18429,0.941
18430,0.841
18431,0.283
18432,0.735
18433,0.175
18434,0.957
18435,0.063
18436,0.164
18437,0.375
18438,0.603
18439,0.955
18440,0.705
18441,0.918
18442,0.042
18443,0.007
18444,0.207
18445,0.944
18446,0.176
18447,0.923
18448,0.522
18449,0.045
18450,0.065
18451,0.203
18452,0.002
18453,0.241
18454,0.829
18455,0.862
18456,0.72
18457,0.868
18458,0.399
18459,0.024
18460,0.937
18461,0.483
18462,0.857
18463,0.706
18464,0.211
18465,0.373
18466,0.152
18467,0.169
18468,0.962
18469,0.059
18470,0.854
18471,0.051
18472,0.911
18473,0.926
18474,0.111
18475,0.157
18476,0.037
18477,0.097
18478,0.037
18479,0.157
18480,0.97
18481,0.676
18482,0.962
18483,0.889
18484,0.949
18485,0.256
18486,0.067
18487,0.991
18488,0.224
18489,0.957
18490,0.415
18491,0.073
18492,0.773
18493,0.741
18494,0.037
18495,0.876
18496,0.986
18497,0.235
18498,0.608
18499,0.957
18500,0.014
18501,0.022
18502,0.832
18503,0.057
18504,0.073
18505,0.194
18506,0.146
18507,0.796
18508,0.991
18509,0.985
18510,0.924
18511,0.519
18512,0.064
18513,0.165
18514,0.808
18515,0.439
18516,0.942
18517,0.509
18518,0.733
18519,0.847
18520,0.875
18521,0.021
18522,0.172
18523,0.782
18524,0.176
18525,0.564
18526,0.976
18527,0.871
18528,0.184
18529,0.103
18530,0.917
18531,0.21
18532,0.403
18533,0.257
18534,0.8
18535,0.534
18536,0.524
18537,0.039
18538,0.702
18539,0.838
18540,0.085
18541,0.124
18542,0.042
18543,0.117
18544,0.286
18545,0.278
18546,0.868
18547,0.566
18548,0.013
18549,0.375
18550,0.264
18551,0.755
18552,0.262
18553,0.043
18554,0.884
18555,0.85
18556,0.086
18557,0.949
18558,0.039
18559,0.277
18560,0.551
18561,0.045
18562,0.731
18563,0.868
18564,0.263
18565,0.618
18566,0.64
18567,0.375
18568,0.815
18569,0.152
18570,0.873
18571,0.757
18572,0.869
18573,0.284
18574,0.94
18575,0.69
18576,0.689
18577,0.028
18578,0.344
18579,0.026
18580,0.167
18581,0.11
18582,0.075
18583,0.571
18584,0.453
18585,0.038
18586,0.043
18587,0.983
18588,0.941
18589,0.066
18590,0.599
18591,0.369
18592,0.484
18593,0.087
18594,0.869
18595,0.985
18596,0.956
18597,0.863
18598,0.789
18599,0.767
18600,0.21
18601,0.138
18602,0.037
18603,0.021
18604,0.217
18605,0.065
18606,0.74
18607,0.093
18608,0.193
18609,0.677
18610,0.347
18611,0.276
18612,0.714
18613,0.053
18614,0.087
18615,0.799
18616,0.171
18617,0.854
18618,0.066
18619,0.025
18620,0.324
18621,0.019
18622,0.011
18623,0.02
18624,0.922
18625,0.052
18626,0.305
18627,0.933
18628,0.066
18629,0.728
18630,0.759
18631,0.586
18632,0.14
18633,0.13
18634,0.938
18635,0.928
18636,0.049
18637,0.102
18638,0.552
18639,0.035
18640,0.22
18641,0.851
18642,0.56
18643,0.899
18644,0.362
18645,0.432
18646,0.307
18647,0.869
18648,0.241
18649,0.175
18650,0.008
18651,0.893
18652,0.098
18653,0.936
18654,0.097
18655,0.293
18656,0.388
18657,0.047
18658,0.264
18659,0.097
18660,0.021
18661,0.036
18662,0.905
18663,0.112
18664,0.994
18665,0.106
18666,0.017
18667,0.085
18668,0.448
18669,0.168
18670,0.896
18671,0.024
18672,0.717
18673,0.3
18674,0.028
18675,0.102
18676,0.962
18677,0.632
18678,0.027
18679,0.791
18680,0.016
18681,0.013
18682,0.826
18683,0.094
18684,0.026
18685,0.073
18686,0.286
18687,0.007
18688,0.927
18689,0.172
18690,0.02
18691,0.405
18692,0.433
18693,0.083
18694,0.05
18695,0.928
18696,0.08
18697,0.122
18698,0.047
18699,0.029
18700,0.039
18701,0.57
18702,0.598
18703,0.922
18704,0.043
18705,0.602
18706,0.009
18707,0.944
18708,0.02
18709,0.02
18710,0.15
18711,0.186
18712,0.172
18713,0.102
18714,0.513
18715,0.913
18716,0.104
18717,0.066
18718,0.94
18719,0.153
18720,0.089
18721,0.106
18722,0.931
18723,0.708
18724,0.525
18725,0.17
18726,0.91
18727,0.137
18728,0.055
18729,0.282
18730,0.902
18731,0.933
18732,0.633
18733,0.814
18734,0.5
18735,0.509
18736,0.051
18737,0.052
18738,0.085
18739,0.24
18740,0.178
18741,0.117
18742,0.021
18743,0.046
18744,0.003
18745,0.03
18746,0.819
18747,0.895
18748,0.932
18749,0.914
18750,0.083
18751,0.016
18752,0.965
18753,0.207
18754,0.026
18755,0.779
18756,0.018
18757,0.108
18758,0.943
18759,0.978
18760,0.017
18761,0.103
18762,0.991
18763,0.661
18764,0.272
18765,0.178
18766,0.414
18767,0.089
18768,0.738
18769,0.023
18770,0.861
18771,0.973
18772,0.052
18773,0.004
18774,0.085
18775,0.92
18776,0.478
18777,0.359
18778,0.843
18779,0.177
18780,0.487
18781,0.242
18782,0.005
18783,0.007
18784,0.183
18785,0.821
18786,0.939
18787,0.677
18788,0.687
18789,0.187
18790,0.818
18791,0.087
18792,0.108
18793,0.187
18794,0.392
18795,0.068
18796,0.864
18797,0.235
18798,0.033
18799,0.478
18800,0.667
18801,0.018
18802,0.152
18803,0.894
18804,0.069
18805,0.09
18806,0.269
18807,0.743
18808,0.109
18809,0.33
18810,0.083
18811,0.068
18812,0.005
18813,0.444
18814,0.371
18815,0.104
18816,0.055
18817,0.805
18818,0.004
18819,0.766
18820,0.044
18821,0.483
18822,0.909
18823,0.029
18824,0.009
18825,0.895
18826,0.908
18827,0.163
18828,0.924
18829,0.373
18830,0.149
18831,0.02
18832,0.731
18833,0.153
18834,0.97
18835,0.346
18836,0.079
18837,0.926
18838,0.336
18839,0.08
18840,0.21
18841,0.647
18842,0.537
18843,0.145
18844,0.649
18845,0.617
18846,0.615
18847,0.864
18848,0.704
18849,0.321
18850,0.901
18851,0.219
18852,0.165
18853,0.883
18854,0.765
18855,0.758
18856,0.157
18857,0.166
18858,0.026
18859,0.043
18860,0.026
18861,0.022
18862,0.006
18863,0.117
18864,0.982
18865,0.339
18866,0.897
18867,0.105
18868,0.075
18869,0.901
18870,0.05
18871,0.642
18872,0.059
18873,0.641
18874,0.039
18875,0.702
18876,0.985
18877,0
18878,0.72
18879,0.522
18880,0.389
18881,0.183
18882,0.304
18883,0.193
18884,0.418
18885,0.961
18886,0.121
18887,0.02
18888,0.312
18889,0.858
18890,0.034
18891,0.931
18892,0.203
18893,0.19
18894,0.063
18895,0.033
18896,0.057
18897,0.411
18898,0.901
18899,0.013
18900,0.147
18901,0.388
18902,0.048
18903,0.813
18904,0.395
18905,0.625
18906,0.047
18907,0.014
18908,0.83
18909,0.681
18910,0.701
18911,0.383
18912,0.746
18913,0.04
18914,0.684
18915,0.19
18916,0.041
18917,0.277
18918,0.009
18919,0.784
18920,0.117
18921,0.89
18922,0.248
18923,0.189
18924,0.845
18925,0.209
18926,0.86
18927,0.639
18928,0.106
18929,0.282
18930,0.305
18931,0.559
18932,0.963
18933,0.012
18934,0.923
18935,0.645
18936,0.942
18937,0.784
18938,0.284
18939,0.054
18940,0.059
18941,0.713
18942,0.847
18943,0.081
18944,0.577
18945,0.695
18946,0.364
18947,0.249
18948,0.341
18949,0.007
18950,0.57
18951,0.242
18952,0.784
18953,0.133
18954,0.263
18955,0.041
18956,0.028
18957,0.227
18958,0.024
18959,0.215
18960,0.817
18961,0.979
18962,0.031
18963,0.08
18964,0.34
18965,0.112
18966,0.001
18967,0.927
18968,0.035
18969,0.183
18970,0.144
18971,0.007
18972,0.326
18973,0.058
18974,0.068
18975,0.013
18976,0.254
18977,0.344
18978,0.371
18979,0.393
18980,0.813
18981,0.241
18982,0.846
18983,0.392
18984,0.616
18985,0.253
18986,0.065
18987,0.471
18988,0.207
18989,0.04
18990,0.055
18991,0.087
18992,0.484
18993,0.897
18994,0.382
18995,0.807
18996,0.168
18997,0.137
18998,0.841
18999,0.527
19000,0.113
19001,0.755
19002,0.016
19003,0.285
19004,0.872
19005,0.022
19006,0.103
19007,0.083
19008,0.071
19009,0.03
19010,0.209
19011,0.013
19012,0.887
19013,0.989
19014,0.989
19015,0.083
19016,0.081
19017,0.912
19018,0.052
19019,0.262
19020,0.509
19021,0.022
19022,0.828
19023,0.66
19024,0.137
19025,0.908
19026,0.063
19027,0.062
19028,0.074
19029,0.883
19030,0.932
19031,0.101
19032,0.432
19033,0.055
19034,0.826
19035,0.02
19036,0.037
19037,0.098
19038,0.466
19039,0.149
19040,0.224
19041,0.705
19042,0.65
19043,0.197
19044,0.887
19045,0.832
19046,0.701
19047,0.029
19048,0.262
19049,0.012
19050,0.639
19051,0.017
19052,0.136
19053,0.016
19054,0.003
19055,0.17
19056,0.924
19057,0.038
19058,0.233
19059,0.304
19060,0.17
19061,0.889
19062,0.068
19063,0.775
19064,0.973
19065,0.198
19066,0.008
19067,0.176
19068,0.062
19069,0.866
19070,0.435
19071,0.954
19072,0.019
19073,0.779
19074,0.019
19075,0.782
19076,0.98
19077,0.862
19078,0.034
19079,0.006
19080,0.382
19081,0.655
19082,0.048
19083,0.901
19084,0.156
19085,0.041
19086,0.84
19087,0.799
19088,0.808
19089,0.966
19090,0.284
19091,0.035
19092,0.246
19093,0.024
19094,0.662
19095,0.07
19096,0.946
19097,0.163
19098,0.965
19099,0.122
19100,0.077
19101,0.012
19102,0.533
19103,0.006
19104,0.309
19105,0.115
19106,0.436
19107,0.242
19108,0.897
19109,0.571
19110,0.028
19111,0.178
19112,0.985
19113,0.031
19114,0.182
19115,0.669
19116,0.963
19117,0.013
19118,0.034
19119,0.882
19120,0.293
19121,0.044
19122,0.933
19123,0.374
19124,0.975
19125,0.577
19126,0.545
19127,0.05
19128,0.529
19129,0.082
19130,0.04
19131,0.144
19132,0.083
19133,0.071
19134,0.972
19135,0.65
19136,0.609
19137,0
19138,0.601
19139,0.931
19140,0.15
19141,0.042
19142,0.879
19143,0.247
19144,0.661
19145,0.356
19146,0.047
19147,0.856
19148,0.264
19149,0.979
19150,0.359
19151,0.183
19152,0.011
19153,0.951
19154,0.96
19155,0.765
19156,0.914
19157,0.946
19158,0.368
19159,0.567
19160,0.082
19161,0.007
19162,0.932
19163,0.042
19164,0.117
19165,0.744
19166,0.019
19167,0.882
19168,0.394
19169,0.175
19170,0.49
19171,0.043
19172,0.5
19173,0.06
19174,0.047
19175,0.119
19176,0.051
19177,0.731
19178,0.682
19179,0.945
19180,0.64
19181,0.5
19182,0.49
19183,0.018
19184,0.081
19185,0.303
19186,0.882
19187,0.09
19188,0.374
19189,0.988
19190,0.419
19191,0.827
19192,0.105
19193,0.303
19194,0.147
19195,0.884
19196,0.974
19197,0.276
19198,0.157
19199,0.146
19200,0.025
19201,0.078
19202,0.784
19203,0.838
19204,0.84
19205,0.165
19206,0.021
19207,0.133
19208,0.775
19209,0.021
19210,0.517
19211,0.734
19212,0.04
19213,0.941
19214,0.583
19215,0.844
19216,0.011
19217,0.091
19218,0.69
19219,0.983
19220,0.793
19221,0.026
19222,0.061
19223,0.767
19224,0.986
19225,0.653
19226,0.452
19227,0.013
19228,0.036
19229,0.021
19230,0.024
19231,0.29
19232,0.269
19233,0.7
19234,0.869
19235,0.101
19236,0.076
19237,0.089
19238,0.845
19239,0.265
19240,0.078
19241,0.139
19242,0.947
19243,0.151
19244,0.1
19245,0.627
19246,0.018
19247,0.543
19248,0.007
19249,0.266
19250,0.934
19251,0.368
19252,0.665
19253,0.894
19254,0.138
19255,0.059
19256,0.057
19257,0.746
19258,0.462
19259,0.197
19260,0.083
19261,0.755
19262,0.699
19263,0.582
19264,0.722
19265,0.328
19266,0.319
19267,0.243
19268,0.923
19269,0.291
19270,0.994
19271,0.115
19272,0.169
19273,0.391
19274,0.21
19275,0.032
19276,0.434
19277,0.388
19278,0.454
19279,0.05
19280,0.924
19281,0.023
19282,0.099
19283,0.197
19284,0.373
19285,0.179
19286,0.043
19287,0.147
19288,0.016
19289,0.728
19290,0.356
19291,0.943
19292,0.149
19293,0.109
19294,0.61
19295,0.201
19296,0.763
19297,0.016
19298,0.28
19299,0.192
19300,0.417
19301,0.807
19302,0.815
19303,0.034
19304,0.003
19305,0.966
19306,0.201
19307,0.71
19308,0.019
19309,0.982
19310,0.489
19311,0.948
19312,0.643
19313,0.971
19314,0.743
19315,0.035
19316,0.039
19317,0.964
19318,0.048
19319,0.796
19320,0.352
19321,0.731
19322,0.02
19323,0.683
19324,0.096
19325,0.191
19326,0.935
19327,0.812
19328,0.158
19329,0.212
19330,0.165
19331,0.713
19332,0.002
19333,0.149
19334,0.133
19335,0.341
19336,0.056
19337,0.739
19338,0.099
19339,0.914
19340,0.028
19341,0.093
19342,0.795
19343,0.097
19344,0.816
19345,0.081
19346,0.163
19347,0.01
19348,0.126
19349,0.129
19350,0.612
19351,0.665
19352,0.223
19353,0.371
19354,0.239
19355,0.078
19356,0.508
19357,0.233
19358,0.077
19359,0.16
19360,0.055
19361,0.683
19362,0.14
19363,0.68
19364,0.718
19365,0.187
19366,0.16
19367,0.073
19368,0.866
19369,0.704
19370,0.075
19371,0.452
19372,0.284
19373,0.175
19374,0.854
19375,0.77
19376,0.374
19377,0.067
19378,0.005
19379,0.162
19380,0.901
19381,0.326
19382,0.936
19383,0.172
19384,0.324
19385,0.767
19386,0.097
19387,0.619
19388,0.026
19389,0.849
19390,0.105
19391,0.004
19392,0.119
19393,0.003
19394,0.387
19395,0.16
19396,0.331
19397,0.234
19398,0.028
19399,0.144
19400,0.003
19401,0.61
19402,0.14
19403,0.942
19404,0.317
19405,0.034
19406,0.447
19407,0.584
19408,0.066
19409,0.696
19410,0.069
19411,0.469
19412,0.07
19413,0.093
19414,0.018
19415,0.431
19416,0.326
19417,0.754
19418,0.583
19419,0.06
19420,0.803
19421,0.002
19422,0.072
19423,0.718
19424,0.581
19425,0.112
19426,0.124
19427,0.123
19428,0.919
19429,0.056
19430,0.906
19431,0.535
19432,0.413
19433,0.903
19434,0.061
19435,0.002
19436,0.799
19437,0.535
19438,0.166
19439,0.003
19440,0.96
19441,0.344
19442,0.833
19443,0.08
19444,0.835
19445,0.912
19446,0.289
19447,0.981
19448,0.029
19449,0.102
19450,0.216
19451,0.234
19452,0.684
19453,0.203
19454,0.102
19455,0.084
19456,0.188
19457,0.671
19458,0.435
19459,0.887
19460,0.085
19461,0.503
19462,0.264
19463,0.186
19464,0.526
19465,0.063
19466,0.103
19467,0.388
19468,0.102
19469,0.273
19470,0.062
19471,0.61
19472,0.062
19473,0.694
19474,0.02
19475,0.874
19476,0.441
19477,0.737
19478,0.009
19479,0.718
19480,0.125
19481,0.452
19482,0.775
19483,0.11
19484,0.078
19485,0.849
19486,0.396
19487,0.91
19488,0.085
19489,0.818
19490,0.833
19491,0.801
19492,0.329
19493,0.447
19494,0.003
19495,0.988
19496,0.043
19497,0.015
19498,0.468
19499,0.107
19500,0.018
19501,0.002
19502,0.082
19503,0.705
19504,0.017
19505,0.099
19506,0.978
19507,0.376
19508,0.926
19509,0.86
19510,0.721
19511,0.931
19512,0.18
19513,0.021
19514,0.432
19515,0.841
19516,0.02
19517,0.257
19518,0.018
19519,0.193
19520,0.089
19521,0.129
19522,0.029
19523,0.134
19524,0.474
19525,0.024
19526,0.601
19527,0.038
19528,0.913
19529,0.959
19530,0.666
19531,0.791
19532,0.01
19533,0.94
19534,0.077
19535,0.077
19536,0.368
19537,0.068
19538,0.863
19539,0.069
19540,0.617
19541,0.302
19542,0.057
19543,0.771
19544,0.239
19545,0.634
19546,0.575
19547,0.009
19548,0.113
19549,0.066
19550,0.019
19551,0.87
19552,0.028
19553,0.447
19554,0.096
19555,0.05
19556,0.985
19557,0.005
19558,0.892
19559,0.831
19560,0.109
19561,0.055
19562,0.855
19563,0.108
19564,0.004
19565,0.074
19566,0.482
19567,0.282
19568,0.253
19569,0.045
19570,0.898
19571,0.934
19572,0.553
19573,0.322
19574,0.106
19575,0.075
19576,0.136
19577,0.777
19578,0.012
19579,0.743
19580,0.702
19581,0.006
19582,0.746
19583,0.755
19584,0.783
19585,0.949
19586,0.598
19587,0.406
19588,0.03
19589,0.017
19590,0.968
19591,0.007
19592,0.95
19593,0.862
19594,0.369
19595,0.39
19596,0.039
19597,0.151
19598,0.885
19599,0.706
19600,0.14
19601,0.425
19602,0.296
19603,0.772
19604,0.964
19605,0.892
19606,0.429
19607,0.145
19608,0.166
19609,0.038
19610,0.244
19611,0.376
19612,0.838
19613,0.011
19614,0.281
19615,0.221
19616,0.18
19617,0.07
19618,0.299
19619,0.067
19620,0.678
19621,0.28
19622,0.97
19623,0.027
19624,0.992
19625,0.717
19626,0.405
19627,0.832
19628,0.34
19629,0.05
19630,0.238
19631,0.08
19632,0.248
19633,0.03
19634,0.512
19635,0.224
19636,0.064
19637,0.045
19638,0.935
19639,0.311
19640,0.03
19641,0.105
19642,0.189
19643,0.912
19644,0.736
19645,0.072
19646,0.894
19647,0.018
19648,0.928
19649,0.138
19650,0.978
19651,0.043
19652,0.038
19653,0.025
19654,0.509
19655,0.233
19656,0.243
19657,0.094
19658,0.162
19659,0.004
19660,0.078
19661,0.13
19662,0.813
19663,0.227
19664,0.965
19665,0.561
19666,0.045
19667,0.279
19668,0.601
19669,0.045
19670,0.777
19671,0.904
19672,0.195
19673,0.543
19674,0.054
19675,0.859
19676,0.015
19677,0.081
19678,0.313
19679,0.059
19680,0.23
19681,0.48
19682,0.516
19683,0.124
19684,0.916
19685,0.049
19686,0.069
19687,0.352
19688,0.358
19689,0.836
19690,0.029
19691,0.036
19692,0.846
19693,0.092
19694,0.814
19695,0.016
19696,0.153
19697,0.669
19698,0.627
19699,0.043
19700,0.037
19701,0.968
19702,0.263
19703,0.976
19704,0.073
19705,0.873
19706,0.874
19707,0.839
19708,0.431
19709,0.084
19710,0.055
19711,0.736
19712,0.011
19713,0.639
19714,0.466
19715,0.637
19716,0.947
19717,0.213
19718,0.023
19719,0.548
19720,0.001
19721,0.641
19722,0.222
19723,0.129
19724,0.029
19725,0.435
19726,0.826
19727,0.019
19728,0.213
19729,0.173
19730,0.093
19731,0.024
19732,0.013
19733,0.069
19734,0.955
19735,0.969
19736,0.722
19737,0.013
19738,0.63
19739,0.433
19740,0.021
19741,0.128
19742,0.125
19743,0.103
19744,0.182
19745,0.267
19746,0.22
19747,0.084
19748,0.139
19749,0.939
19750,0.402
19751,0.964
19752,0.088
19753,0.007
19754,0.556
19755,0.354
19756,0.086
19757,0.393
19758,0.035
19759,0.026
19760,0.23
19761,0.048
19762,0.066
19763,0.088
19764,0.659
19765,0.167
19766,0.138
19767,0.107
19768,0.499
19769,0.03
19770,0.06
19771,0.021
19772,0.318
19773,0.898
19774,0.65
19775,0.144
19776,0.357
19777,0.002
19778,0.848
19779,0.02
19780,0.904
19781,0.181
19782,0.851
19783,0.047
19784,0.033
19785,0.006
19786,0.256
19787,0.948
19788,0.268
19789,0.046
19790,0.867
19791,0.527
19792,0.148
19793,0.081
19794,0.6
19795,0.122
19796,0.381
19797,0.193
19798,0.024
19799,0.217
19800,0.056
19801,0.429
19802,0.796
19803,0.29
19804,0.474
19805,0.744
19806,0.975
19807,0.464
19808,0.217
19809,0.275
19810,0.608
19811,0.035
19812,0.636
19813,0.068
19814,0.907
19815,0.036
19816,0.103
19817,0.184
19818,0.375
19819,0.908
19820,0.217
19821,0.358
19822,0.831
19823,0.057
19824,0.216
19825,0.707
19826,0.156
19827,0.164
19828,0.952
19829,0.787
19830,0.255
19831,0.097
19832,0.058
19833,0.061
19834,0.02
19835,0.174
19836,0.013
19837,0.017
19838,0.958
19839,0.313
19840,0.896
19841,0.022
19842,0.044
19843,0.919
